Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2009-06-04,69.44530487060547,9.686152458190918,15.08936595916748,7.45070219039917,17.024751663208008,7.224756240844727,14.885658264160156,7.443289756774902,19.15733528137207,9.765472412109375
2009-06-05,69.4599838256836,9.54748249053955,14.965868949890137,7.384764671325684,17.169456481933594,7.296367168426514,14.81041431427002,7.451531410217285,19.19455337524414,9.704843521118164
2009-06-08,69.17347717285156,9.498947143554688,14.931410789489746,7.438713073730469,17.212858200073242,7.252603530883789,14.866847038269043,7.404824256896973,18.986169815063477,9.793771743774414
2009-06-09,69.52611541748047,9.668817520141602,15.077872276306152,7.492659568786621,17.176687240600586,7.284432888031006,14.735170364379883,7.385587215423584,18.889415740966797,9.85035514831543
2009-06-10,69.34976959228516,9.67922306060791,15.212858200073242,7.378769874572754,17.06815528869629,7.304323196411133,14.572136878967285,7.500990867614746,18.807538986206055,9.704843521118164
2009-06-11,69.65835571289062,9.814423561096191,15.517290115356445,7.438713073730469,17.03921127319336,7.332171440124512,14.634852409362793,7.646614074707031,19.008485794067383,9.656339645385742
2009-06-12,69.84935760498047,9.713887214660645,15.36794376373291,7.48666524887085,17.06815528869629,7.312282085418701,14.747706413269043,7.742778778076172,19.075481414794922,9.644214630126953
2009-06-15,68.247802734375,9.388011932373047,14.960124015808105,7.294853687286377,16.547212600708008,7.236690044403076,14.390302658081055,7.586165904998779,18.487504959106445,9.450200080871582
2009-06-16,67.32221221923828,9.134937286376953,14.641337394714355,7.168979644775391,16.243330001831055,7.145186424255371,14.202193260192871,7.533960342407227,18.561931610107422,9.211719512939453
2009-06-17,67.25607299804688,9.03093433380127,14.402960777282715,6.959181785583496,16.120323181152344,7.184974193572998,14.346410751342773,7.555943012237549,18.986169815063477,9.341062545776367
2009-06-18,67.748291015625,9.107203483581543,14.348396301269531,7.127020359039307,16.134796142578125,7.153147220611572,14.609762191772461,7.726294994354248,19.35085678100586,9.31276798248291
2009-06-19,67.99797821044922,9.085943222045898,14.205208778381348,7.254148006439209,16.169763565063477,7.241467475891113,14.462554931640625,7.633751392364502,19.507932662963867,9.389083862304688
2009-06-22,65.95895385742188,8.625890731811523,13.495100975036621,6.832395076751709,15.630766868591309,7.0616254806518555,14.40568733215332,7.6115241050720215,19.156375885009766,9.10899543762207
2009-06-23,66.01068115234375,8.737420082092285,13.57592487335205,6.91071891784668,15.485093116760254,7.065624237060547,14.317225456237793,7.544828414916992,19.096529006958008,9.015631675720215
2009-06-24,66.57952117919922,8.824549674987793,13.630767822265625,6.9950690269470215,15.587065696716309,7.165536880493164,14.355141639709473,7.608739376068115,19.193777084350586,9.068402290344238
2009-06-25,68.02753448486328,9.012754440307617,13.916545867919922,7.14569616317749,16.067787170410156,7.269439220428467,14.601547241210938,7.736576080322266,19.724857330322266,9.385026931762695
2009-06-26,67.85022735595703,8.998811721801758,13.824172019958496,7.181847095489502,16.00223731994629,7.257450580596924,14.551003456115723,7.70878791809082,19.724857330322266,9.320077896118164
2009-06-29,68.48556518554688,9.078972816467285,13.954071044921875,7.272223472595215,16.16246795654297,7.333380699157715,14.63945484161377,7.808824062347412,19.84453582763672,9.437795639038086
2009-06-30,67.93147277832031,8.991844177246094,13.870366096496582,7.19992208480835,15.994953155517578,7.277431488037109,14.525733947753906,7.7504730224609375,19.679977416992188,9.368788719177246
2009-07-01,68.21223449707031,9.012754440307617,13.881908416748047,7.157745838165283,16.060508728027344,7.309406757354736,14.772139549255371,7.8505096435546875,19.73233985900879,9.42967700958252
2009-07-02,66.35052490234375,8.765301704406738,13.324782371520996,6.91071891784668,15.55793571472168,7.125570774078369,14.462554931640625,7.6254191398620605,19.261096954345703,9.048105239868164
2009-07-06,66.3431167602539,8.695598602294922,13.189115524291992,6.916744232177734,15.565214157104492,7.105588436126709,14.75951099395752,7.669881343841553,19.410694122314453,9.092757225036621
2009-07-07,65.05760192871094,8.448152542114258,12.851370811462402,6.808294773101807,15.0335054397583,6.929746150970459,14.576276779174805,7.517037868499756,19.335891723632812,8.849204063415527
2009-07-08,65.0132827758789,8.455120086669922,12.854254722595215,6.69381856918335,14.97523021697998,6.933744430541992,14.63945484161377,7.483695030212402,19.51541519165039,8.922266006469727
2009-07-09,65.13887023925781,8.521341323852539,12.987043380737305,6.778167724609375,15.113624572753906,6.977704048156738,14.5320463180542,7.486471652984619,19.268577575683594,8.98721694946289
2009-07-10,64.9837417602539,8.472543716430664,12.894679069519043,6.687792778015137,15.091778755187988,7.005678653717041,14.462554931640625,7.478133201599121,19.17881202697754,8.970976829528809
2009-07-13,66.56472778320312,8.730449676513672,13.090968132019043,7.115573406219482,15.477807998657227,7.13755989074707,14.721595764160156,7.608739376068115,19.51541519165039,9.117116928100586
2009-07-14,66.94153594970703,8.796672821044922,13.267049789428711,7.085447311401367,15.703611373901367,7.145551681518555,14.765830039978027,7.6671061515808105,19.605178833007812,9.259185791015625
2009-07-15,68.89928436279297,9.141704559326172,13.737574577331543,7.386695861816406,16.191621780395508,7.413308620452881,15.005919456481934,7.819942474365234,19.7772216796875,9.514921188354492
2009-07-16,68.78851318359375,9.228835105895996,13.905000686645508,7.3626017570495605,16.490249633789062,7.521209239959717,15.107016563415527,7.82272481918335,19.904367446899414,9.63263988494873
2009-07-17,69.54205322265625,9.27414321899414,13.985830307006836,7.31439733505249,16.30086898803711,7.593146324157715,15.119647979736328,7.78659725189209,19.84453582763672,9.648879051208496
2009-07-20,70.2808609008789,9.47280502319336,14.225419998168945,7.374647617340088,16.628633499145508,7.661087512969971,15.163874626159668,7.844956398010254,19.889415740966797,9.851840019226074
2009-07-21,70.60589599609375,9.584327697753906,14.349547386169434,7.308371543884277,16.635915756225586,7.70504903793335,15.144923210144043,7.922766208648682,20.18114471435547,9.851840019226074
2009-07-22,70.59111022949219,9.612210273742676,14.219651222229004,7.31439733505249,16.686908721923828,7.74901008605957,15.151246070861816,7.881077766418457,20.10633659362793,9.92085075378418
2009-07-23,72.14997100830078,9.939820289611816,14.623779296875,7.52527379989624,17.036521911621094,7.900871753692627,15.359748840332031,8.086723327636719,20.5102596282959,10.152228355407715
2009-07-24,72.44548797607422,10.019983291625977,14.776771545410156,7.48309850692749,17.05109214782715,7.852916717529297,15.498753547668457,8.214552879333496,20.869304656982422,10.144109725952148
2009-07-27,72.65972137451172,10.04089069366455,14.82583999633789,7.603598594665527,17.145769119262695,7.852916717529297,15.441887855529785,8.195100784301758,20.854339599609375,10.18470287322998
2009-07-28,72.31989288330078,9.957243919372559,14.609345436096191,7.5855255126953125,17.131200790405273,7.868898868560791,15.460837364196777,8.0617094039917,20.996461868286133,10.152228355407715
2009-07-29,72.142578125,9.748132705688477,14.271601676940918,7.5855255126953125,17.05109214782715,7.860901355743408,15.54298210144043,8.022807121276855,20.981502532958984,10.09945297241211
2009-07-30,72.89614868164062,10.044374465942383,14.470784187316895,7.760248184204102,17.32786750793457,7.900871753692627,15.524023056030273,8.145075798034668,21.011423110961914,10.257767677307129
2009-07-31,72.99956512451172,10.148932456970215,14.612232208251953,7.838577747344971,17.39341926574707,7.872896194458008,15.492429733276367,8.042256355285645,20.84685516357422,10.257767677307129
2009-08-03,74.2037582397461,10.507909774780273,14.987500190734863,8.037402153015137,17.77216911315918,7.980795860290527,15.511381149291992,8.122845649719238,20.974016189575195,10.46884822845459
